m/z,area,Messung,sccm,Temperatur,Datei
241.4264,3.34016666666758,17.0,210.0,400.0,017_210sccm_TR400_MS.asc
241.813,3.325466666664572,17.0,210.0,400.0,017_210sccm_TR400_MS.asc
242.244,3.4692000000008916,17.0,210.0,400.0,017_210sccm_TR400_MS.asc
242.5136,3.2699333333344116,17.0,210.0,400.0,017_210sccm_TR400_MS.asc
242.8471,3.062499999998432,17.0,210.0,400.0,017_210sccm_TR400_MS.asc
243.1416,3.410850795916688,17.0,210.0,400.0,017_210sccm_TR400_MS.asc
243.6131,3.4806712380965865,17.0,210.0,400.0,017_210sccm_TR400_MS.asc
243.967,3.4178726802705053,17.0,210.0,400.0,017_210sccm_TR400_MS.asc
244.3359,3.3995682108832597,17.0,210.0,400.0,017_210sccm_TR400_MS.asc
244.8283,3.311390197277449,17.0,210.0,400.0,017_210sccm_TR400_MS.asc
245.2817,3.126247360545348,17.0,210.0,400.0,017_210sccm_TR400_MS.asc
245.7009,3.3942392448975447,17.0,210.0,400.0,017_210sccm_TR400_MS.asc
245.9724,3.532354979590216,17.0,210.0,400.0,017_210sccm_TR400_MS.asc
246.2589,3.4064116666655444,17.0,210.0,400.0,017_210sccm_TR400_MS.asc
246.7136,3.4804662244891005,17.0,210.0,400.0,017_210sccm_TR400_MS.asc
247.1094,3.552431142855942,17.0,210.0,400.0,017_210sccm_TR400_MS.asc
247.4262,3.473993061223804,17.0,210.0,400.0,017_210sccm_TR400_MS.asc
247.7779,3.6048405306112787,17.0,210.0,400.0,017_210sccm_TR400_MS.asc
248.0258,3.1413407142876726,17.0,210.0,400.0,017_210sccm_TR400_MS.asc
248.2787,3.3191795102038943,17.0,210.0,400.0,017_210sccm_TR400_MS.asc
248.5516,3.5137182857133427,17.0,210.0,400.0,017_210sccm_TR400_MS.asc
248.8395,3.396131095237635,17.0,210.0,400.0,017_210sccm_TR400_MS.asc
249.1128,3.583671068027035,17.0,210.0,400.0,017_210sccm_TR400_MS.asc
249.3911,3.4360705306116284,17.0,210.0,400.0,017_210sccm_TR400_MS.asc
249.6646,3.654022319727101,17.0,210.0,400.0,017_210sccm_TR400_MS.asc
250.003,3.490190768707734,17.0,210.0,400.0,017_210sccm_TR400_MS.asc
250.4711,3.495290639455402,17.0,210.0,400.0,017_210sccm_TR400_MS.asc
250.9696,3.585000000000562,17.0,210.0,400.0,017_210sccm_TR400_MS.asc
251.254,3.5503454761904925,17.0,210.0,400.0,017_210sccm_TR400_MS.asc
251.6733,3.4383333333337873,17.0,210.0,400.0,017_210sccm_TR400_MS.asc
251.9231,3.52000000000019,17.0,210.0,400.0,017_210sccm_TR400_MS.asc
252.228,3.3066666666666906,17.0,210.0,400.0,017_210sccm_TR400_MS.asc
252.5481,3.506666666666561,17.0,210.0,400.0,017_210sccm_TR400_MS.asc
252.9785,3.5099999999998013,17.0,210.0,400.0,017_210sccm_TR400_MS.asc
253.2389,3.3063856339873974,17.0,210.0,400.0,017_210sccm_TR400_MS.asc
253.4995,3.9812675032687546,17.0,210.0,400.0,017_210sccm_TR400_MS.asc
253.7853,3.575766692810983,17.0,210.0,400.0,017_210sccm_TR400_MS.asc
254.0662,3.7320844444451335,17.0,210.0,400.0,017_210sccm_TR400_MS.asc
254.3724,3.6869554248336556,17.0,210.0,400.0,017_210sccm_TR400_MS.asc
254.6888,3.5468916405239685,17.0,210.0,400.0,017_210sccm_TR400_MS.asc
254.9652,3.9284656209156386,17.0,210.0,400.0,017_210sccm_TR400_MS.asc
255.3877,3.645228307190374,17.0,210.0,400.0,017_210sccm_TR400_MS.asc
255.6796,3.896807326797955,17.0,210.0,400.0,017_210sccm_TR400_MS.asc
256.1429,3.8251419477163084,17.0,210.0,400.0,017_210sccm_TR400_MS.asc
256.4503,3.6522736993447973,17.0,210.0,400.0,017_210sccm_TR400_MS.asc
256.7579,3.731423875817768,17.0,210.0,400.0,017_210sccm_TR400_MS.asc
257.1011,3.76600548366231,17.0,210.0,400.0,017_210sccm_TR400_MS.asc
257.4646,3.7707604052289216,17.0,210.0,400.0,017_210sccm_TR400_MS.asc
257.9195,3.987001405230826,17.0,210.0,400.0,017_210sccm_TR400_MS.asc
258.3949,3.9153501568638442,17.0,210.0,400.0,017_210sccm_TR400_MS.asc
258.7645,3.797160771239799,17.0,210.0,400.0,017_210sccm_TR400_MS.asc
259.0431,3.792081163396136,17.0,210.0,400.0,017_210sccm_TR400_MS.asc
259.3421,3.641664143787793,17.0,210.0,400.0,017_210sccm_TR400_MS.asc
259.7022,3.9731577581678503,17.0,210.0,400.0,017_210sccm_TR400_MS.asc
259.9762,3.992381124177933,17.0,210.0,400.0,017_210sccm_TR400_MS.asc
260.3571,3.806816509806774,17.0,210.0,400.0,017_210sccm_TR400_MS.asc
260.6975,3.739805294119841,17.0,210.0,400.0,017_210sccm_TR400_MS.asc
261.2061,3.8196361633933344,17.0,210.0,400.0,017_210sccm_TR400_MS.asc
261.486,3.9547700653540323,17.0,210.0,400.0,017_210sccm_TR400_MS.asc
261.766,3.8776999999988577,17.0,210.0,400.0,017_210sccm_TR400_MS.asc
262.0972,3.9269999999993193,17.0,210.0,400.0,017_210sccm_TR400_MS.asc
262.5051,3.971199999999195,17.0,210.0,400.0,017_210sccm_TR400_MS.asc
262.7806,3.789299999999675,17.0,210.0,400.0,017_210sccm_TR400_MS.asc
263.0358,3.9303999999993944,17.0,210.0,400.0,017_210sccm_TR400_MS.asc
263.5517,3.667864693308837,17.0,210.0,400.0,017_210sccm_TR400_MS.asc
264.0579,3.885061915538685,17.0,210.0,400.0,017_210sccm_TR400_MS.asc
264.3803,3.8072784250842404,17.0,210.0,400.0,017_210sccm_TR400_MS.asc
264.6414,3.9343908308155005,17.0,210.0,400.0,017_210sccm_TR400_MS.asc
264.9437,4.011984056062148,17.0,210.0,400.0,017_210sccm_TR400_MS.asc
265.2461,3.9354803670181293,17.0,210.0,400.0,017_210sccm_TR400_MS.asc
265.7282,3.9605102941185937,17.0,210.0,400.0,017_210sccm_TR400_MS.asc
266.1235,3.9325828242825605,17.0,210.0,400.0,017_210sccm_TR400_MS.asc
266.4061,4.061871543486505,17.0,210.0,400.0,017_210sccm_TR400_MS.asc
266.8584,4.088032315234383,17.0,210.0,400.0,017_210sccm_TR400_MS.asc
267.1465,4.0035650766753275,17.0,210.0,400.0,017_210sccm_TR400_MS.asc
267.584,3.8511209338844523,17.0,210.0,400.0,017_210sccm_TR400_MS.asc
267.924,3.949831944445066,17.0,210.0,400.0,017_210sccm_TR400_MS.asc
268.2848,4.006758905226001,17.0,210.0,400.0,017_210sccm_TR400_MS.asc
268.5737,4.018371003013259,17.0,210.0,400.0,017_210sccm_TR400_MS.asc
268.8317,4.057493897687323,17.0,210.0,400.0,017_210sccm_TR400_MS.asc
269.2499,3.9149768036710997,17.0,210.0,400.0,017_210sccm_TR400_MS.asc
269.6375,4.019897988940976,17.0,210.0,400.0,017_210sccm_TR400_MS.asc
269.9788,3.8561443816035235,17.0,210.0,400.0,017_210sccm_TR400_MS.asc
270.2633,4.12783868778328,17.0,210.0,400.0,017_210sccm_TR400_MS.asc
270.605,4.069841584968108,17.0,210.0,400.0,017_210sccm_TR400_MS.asc
270.9158,4.144152055053592,17.0,210.0,400.0,017_210sccm_TR400_MS.asc
271.3305,4.290438650072106,17.0,210.0,400.0,017_210sccm_TR400_MS.asc
271.7507,3.9077974924629277,17.0,210.0,400.0,017_210sccm_TR400_MS.asc
272.1868,4.033719444441758,17.0,210.0,400.0,017_210sccm_TR400_MS.asc
272.6908,4.270933333327264,17.0,210.0,400.0,017_210sccm_TR400_MS.asc
273.0704,4.142666666668333,17.0,210.0,400.0,017_210sccm_TR400_MS.asc
273.4086,4.394000000001768,17.0,210.0,400.0,017_210sccm_TR400_MS.asc
273.7627,4.109733333334987,17.0,210.0,400.0,017_210sccm_TR400_MS.asc
274.1066,3.790247774557687,17.0,210.0,400.0,017_210sccm_TR400_MS.asc
274.4142,4.1328278059970645,17.0,210.0,400.0,017_210sccm_TR400_MS.asc
274.675,4.0373498548682765,17.0,210.0,400.0,017_210sccm_TR400_MS.asc
275.1447,3.93700188679127,17.0,210.0,400.0,017_210sccm_TR400_MS.asc
275.4215,4.1218541424830715,17.0,210.0,400.0,017_210sccm_TR400_MS.asc
275.6881,4.008534694006771,17.0,210.0,400.0,017_210sccm_TR400_MS.asc
275.9547,3.9375293722743043,17.0,210.0,400.0,017_210sccm_TR400_MS.asc
276.2476,4.085212161347469,17.0,210.0,400.0,017_210sccm_TR400_MS.asc
276.724,4.056836538467514,17.0,210.0,400.0,017_210sccm_TR400_MS.asc
277.0382,4.081166364295533,17.0,210.0,400.0,017_210sccm_TR400_MS.asc
277.3213,4.234022133526349,17.0,210.0,400.0,017_210sccm_TR400_MS.asc
277.8405,4.037396679970692,17.0,210.0,400.0,017_210sccm_TR400_MS.asc
278.3339,3.985184325108161,17.0,210.0,400.0,017_210sccm_TR400_MS.asc
278.6176,4.199544720609291,17.0,210.0,400.0,017_210sccm_TR400_MS.asc
278.9225,4.141246099419478,17.0,210.0,400.0,017_210sccm_TR400_MS.asc
279.4011,4.174735335030491,17.0,210.0,400.0,017_210sccm_TR400_MS.asc
279.8064,4.211241648526999,17.0,210.0,400.0,017_210sccm_TR400_MS.asc
280.2647,3.9756107523006747,17.0,210.0,400.0,017_210sccm_TR400_MS.asc
280.5705,3.9167422109297956,17.0,210.0,400.0,017_210sccm_TR400_MS.asc
280.85,4.179151711412995,17.0,210.0,400.0,017_210sccm_TR400_MS.asc
281.3039,4.101613286166311,17.0,210.0,400.0,017_210sccm_TR400_MS.asc
281.737,4.017400000003457,17.0,210.0,400.0,017_210sccm_TR400_MS.asc
282.2286,4.1781666666701565,17.0,210.0,400.0,017_210sccm_TR400_MS.asc
282.6519,4.41414664973452,17.0,210.0,400.0,017_210sccm_TR400_MS.asc
283.0595,3.745333333330838,17.0,210.0,400.0,017_210sccm_TR400_MS.asc
283.3297,4.019166666663011,17.0,210.0,400.0,017_210sccm_TR400_MS.asc
283.6106,4.026233333337464,17.0,210.0,400.0,017_210sccm_TR400_MS.asc
283.8863,4.024466666664145,17.0,210.0,400.0,017_210sccm_TR400_MS.asc
284.3267,4.105462863965197,17.0,210.0,400.0,017_210sccm_TR400_MS.asc
284.6187,4.114633245982715,17.0,210.0,400.0,017_210sccm_TR400_MS.asc
284.8897,4.045370993477789,17.0,210.0,400.0,017_210sccm_TR400_MS.asc
285.1873,3.829507506406669,17.0,210.0,400.0,017_210sccm_TR400_MS.asc
285.4691,4.075802474959991,17.0,210.0,400.0,017_210sccm_TR400_MS.asc
285.799,3.935416206616338,17.0,210.0,400.0,017_210sccm_TR400_MS.asc
286.1397,4.076062823200757,17.0,210.0,400.0,017_210sccm_TR400_MS.asc
286.6564,3.8279927323532275,17.0,210.0,400.0,017_210sccm_TR400_MS.asc
286.9283,3.7966414395512915,17.0,210.0,400.0,017_210sccm_TR400_MS.asc
287.2697,3.9229163929694923,17.0,210.0,400.0,017_210sccm_TR400_MS.asc
287.7447,4.143884940598673,17.0,210.0,400.0,017_210sccm_TR400_MS.asc
288.0492,3.808193058469203,17.0,210.0,400.0,017_210sccm_TR400_MS.asc
288.327,4.128004169580225,17.0,210.0,400.0,017_210sccm_TR400_MS.asc
288.6372,3.9150061262531364,17.0,210.0,400.0,017_210sccm_TR400_MS.asc
288.9581,4.000067138366521,17.0,210.0,400.0,017_210sccm_TR400_MS.asc
289.2257,3.878993634989011,17.0,210.0,400.0,017_210sccm_TR400_MS.asc
289.7238,4.097311769153955,17.0,210.0,400.0,017_210sccm_TR400_MS.asc
290.0615,3.973948375266927,17.0,210.0,400.0,017_210sccm_TR400_MS.asc
290.512,3.96328058467164,17.0,210.0,400.0,017_210sccm_TR400_MS.asc
290.9951,3.886059789189461,17.0,210.0,400.0,017_210sccm_TR400_MS.asc
291.4571,3.789481376663368,17.0,210.0,400.0,017_210sccm_TR400_MS.asc
291.742,3.9411198986714533,17.0,210.0,400.0,017_210sccm_TR400_MS.asc
292.0163,3.941554035638257,17.0,210.0,400.0,017_210sccm_TR400_MS.asc
292.3983,4.055611180988781,17.0,210.0,400.0,017_210sccm_TR400_MS.asc
292.8615,3.80296526903815,17.0,210.0,400.0,017_210sccm_TR400_MS.asc
293.1686,4.22099999999881,17.0,210.0,400.0,017_210sccm_TR400_MS.asc
293.724,3.7620000000002465,17.0,210.0,400.0,017_210sccm_TR400_MS.asc
294.2206,3.864599999998812,17.0,210.0,400.0,017_210sccm_TR400_MS.asc
294.523,3.8375999999984076,17.0,210.0,400.0,017_210sccm_TR400_MS.asc
294.9229,3.8825999999986607,17.0,210.0,400.0,017_210sccm_TR400_MS.asc
295.1987,3.668399999999688,17.0,210.0,400.0,017_210sccm_TR400_MS.asc
295.4962,3.921053383835586,17.0,210.0,400.0,017_210sccm_TR400_MS.asc
295.9509,3.7655057519599695,17.0,210.0,400.0,017_210sccm_TR400_MS.asc
296.2868,3.871990336693572,17.0,210.0,400.0,017_210sccm_TR400_MS.asc
296.6012,3.7338075196376073,17.0,210.0,400.0,017_210sccm_TR400_MS.asc
297.1435,3.8610826318768785,17.0,210.0,400.0,017_210sccm_TR400_MS.asc
297.5832,3.775086105499434,17.0,210.0,400.0,017_210sccm_TR400_MS.asc
298.0178,4.0782164029178585,17.0,210.0,400.0,017_210sccm_TR400_MS.asc
298.2896,3.521583075196448,17.0,210.0,400.0,017_210sccm_TR400_MS.asc
298.605,3.8489844332216667,17.0,210.0,400.0,017_210sccm_TR400_MS.asc
298.9478,3.8864426318661036,17.0,210.0,400.0,017_210sccm_TR400_MS.asc
299.4596,3.8344169248006423,17.0,210.0,400.0,017_210sccm_TR400_MS.asc
299.9337,3.973634147030514,17.0,210.0,400.0,017_210sccm_TR400_MS.asc
300.4409,3.702563625137648,17.0,210.0,400.0,017_210sccm_TR400_MS.asc
300.9759,3.8082589281719317,17.0,210.0,400.0,017_210sccm_TR400_MS.asc
301.4676,3.805259416386296,17.0,210.0,400.0,017_210sccm_TR400_MS.asc
301.7628,3.581208939395631,17.0,210.0,400.0,017_210sccm_TR400_MS.asc
302.0472,3.809315106623151,17.0,210.0,400.0,017_210sccm_TR400_MS.asc
302.3208,3.8771496913591523,17.0,210.0,400.0,017_210sccm_TR400_MS.asc
302.6603,3.6994855723885913,17.0,210.0,400.0,017_210sccm_TR400_MS.asc
302.9834,3.6800600729560777,17.0,210.0,400.0,017_210sccm_TR400_MS.asc
303.2849,3.91928299663664,17.0,210.0,400.0,017_210sccm_TR400_MS.asc
303.6029,3.672280561165848,17.0,210.0,400.0,017_210sccm_TR400_MS.asc
303.9321,3.7675000000004384,17.0,210.0,400.0,017_210sccm_TR400_MS.asc
304.2834,3.7883194444428687,17.0,210.0,400.0,017_210sccm_TR400_MS.asc
304.7284,3.53755139169364,17.0,210.0,400.0,017_210sccm_TR400_MS.asc
305.0142,3.4540000000014857,17.0,210.0,400.0,017_210sccm_TR400_MS.asc
305.4101,3.8976666666675803,17.0,210.0,400.0,017_210sccm_TR400_MS.asc
305.6963,3.5557222402592443,17.0,210.0,400.0,017_210sccm_TR400_MS.asc
306.0321,3.741833333334692,17.0,210.0,400.0,017_210sccm_TR400_MS.asc
306.3681,3.701607413419585,17.0,210.0,400.0,017_210sccm_TR400_MS.asc
306.7043,3.867583511904005,17.0,210.0,400.0,017_210sccm_TR400_MS.asc
307.0351,3.5989824242405817,17.0,210.0,400.0,017_210sccm_TR400_MS.asc
307.5262,3.8577351677486202,17.0,210.0,400.0,017_210sccm_TR400_MS.asc
308.0288,3.725476731600218,17.0,210.0,400.0,017_210sccm_TR400_MS.asc
308.5649,3.8606762445912652,17.0,210.0,400.0,017_210sccm_TR400_MS.asc
308.9189,3.4901048214256463,17.0,210.0,400.0,017_210sccm_TR400_MS.asc
309.2675,3.7979283982710528,17.0,210.0,400.0,017_210sccm_TR400_MS.asc
309.5776,3.8776065963225275,17.0,210.0,400.0,017_210sccm_TR400_MS.asc
309.9211,3.4867501569286676,17.0,210.0,400.0,017_210sccm_TR400_MS.asc
310.2259,3.7100380519479694,17.0,210.0,400.0,017_210sccm_TR400_MS.asc
310.6752,3.525181812773173,17.0,210.0,400.0,017_210sccm_TR400_MS.asc
311.1414,3.5259744642853597,17.0,210.0,400.0,017_210sccm_TR400_MS.asc
311.4802,3.692299675324562,17.0,210.0,400.0,017_210sccm_TR400_MS.asc
311.9749,3.731994788960551,17.0,210.0,400.0,017_210sccm_TR400_MS.asc
312.2974,3.4973878841966766,17.0,210.0,400.0,017_210sccm_TR400_MS.asc
312.5868,3.5753712662338257,17.0,210.0,400.0,017_210sccm_TR400_MS.asc
312.9041,3.82499612553774,17.0,210.0,400.0,017_210sccm_TR400_MS.asc
313.3218,3.7306448484883665,17.0,210.0,400.0,017_210sccm_TR400_MS.asc
313.6228,3.3306459632036844,17.0,210.0,400.0,017_210sccm_TR400_MS.asc
313.9071,3.3873295725110726,17.0,210.0,400.0,017_210sccm_TR400_MS.asc
314.2195,3.88022233225126,17.0,210.0,400.0,017_210sccm_TR400_MS.asc
314.6772,3.546040562770516,17.0,210.0,400.0,017_210sccm_TR400_MS.asc
315.152,3.815575654762325,17.0,210.0,400.0,017_210sccm_TR400_MS.asc
315.5433,3.682216363637443,17.0,210.0,400.0,017_210sccm_TR400_MS.asc
316.0468,3.42906666666956,17.0,210.0,400.0,017_210sccm_TR400_MS.asc
316.5562,3.832266666665608,17.0,210.0,400.0,017_210sccm_TR400_MS.asc
316.8923,3.4509826806623067,17.0,210.0,400.0,017_210sccm_TR400_MS.asc
317.3296,3.737215168129543,17.0,210.0,400.0,017_210sccm_TR400_MS.asc
317.7615,3.6194666666652036,17.0,210.0,400.0,017_210sccm_TR400_MS.asc
318.1993,3.589389358815026,17.0,210.0,400.0,017_210sccm_TR400_MS.asc
318.4857,3.89369901315333,17.0,210.0,400.0,017_210sccm_TR400_MS.asc
318.8004,3.428112828945415,17.0,210.0,400.0,017_210sccm_TR400_MS.asc
319.0871,3.6919179563475417,17.0,210.0,400.0,017_210sccm_TR400_MS.asc
319.5483,3.484886173767282,17.0,210.0,400.0,017_210sccm_TR400_MS.asc
319.9874,3.8490217000813307,17.0,210.0,400.0,017_210sccm_TR400_MS.asc
320.3648,3.6565515507561024,17.0,210.0,400.0,017_210sccm_TR400_MS.asc
320.9171,3.714722185674642,17.0,210.0,400.0,017_210sccm_TR400_MS.asc
321.4305,3.5786328007564325,17.0,210.0,400.0,017_210sccm_TR400_MS.asc
321.9273,3.386089959274911,17.0,210.0,400.0,017_210sccm_TR400_MS.asc
322.238,3.4241035557660675,17.0,210.0,400.0,017_210sccm_TR400_MS.asc
322.7185,3.6485106046359164,17.0,210.0,400.0,017_210sccm_TR400_MS.asc
323.0465,3.467963037798239,17.0,210.0,400.0,017_210sccm_TR400_MS.asc
323.3352,3.9050639358835557,17.0,210.0,400.0,017_210sccm_TR400_MS.asc
323.9071,4.334203033624134,17.0,210.0,400.0,017_210sccm_TR400_MS.asc
324.3378,3.4458971595634478,17.0,210.0,400.0,017_210sccm_TR400_MS.asc
324.7177,3.6603122545947455,17.0,210.0,400.0,017_210sccm_TR400_MS.asc
325.0978,3.581618280071881,17.0,210.0,400.0,017_210sccm_TR400_MS.asc
325.4044,3.624081840015436,17.0,210.0,400.0,017_210sccm_TR400_MS.asc
325.8474,3.506424718047662,17.0,210.0,400.0,017_210sccm_TR400_MS.asc
326.1316,3.5389198830437083,17.0,210.0,400.0,017_210sccm_TR400_MS.asc
326.4273,3.56663100981788,17.0,210.0,400.0,017_210sccm_TR400_MS.asc
326.7515,3.5276940632802205,17.0,210.0,400.0,017_210sccm_TR400_MS.asc
327.0475,3.3967425751898657,17.0,210.0,400.0,017_210sccm_TR400_MS.asc
327.429,3.421900000000287,17.0,210.0,400.0,017_210sccm_TR400_MS.asc
327.8449,3.674599999999467,17.0,210.0,400.0,017_210sccm_TR400_MS.asc
328.3181,3.452299999999212,17.0,210.0,400.0,017_210sccm_TR400_MS.asc
328.7289,3.397199999998908,17.0,210.0,400.0,017_210sccm_TR400_MS.asc
329.0315,3.3433110254121816,17.0,210.0,400.0,017_210sccm_TR400_MS.asc
329.437,3.441438530951151,17.0,210.0,400.0,017_210sccm_TR400_MS.asc
329.7284,3.2007853700370963,17.0,210.0,400.0,017_210sccm_TR400_MS.asc
330.02,3.2568287154686533,17.0,210.0,400.0,017_210sccm_TR400_MS.asc
330.4318,3.6961602440029844,17.0,210.0,400.0,017_210sccm_TR400_MS.asc
330.7351,3.583535082675522,17.0,210.0,400.0,017_210sccm_TR400_MS.asc
331.2907,3.515550720909291,17.0,210.0,400.0,017_210sccm_TR400_MS.asc
331.5944,3.180389453519423,17.0,210.0,400.0,017_210sccm_TR400_MS.asc
331.9154,3.7081881326887984,17.0,210.0,400.0,017_210sccm_TR400_MS.asc
332.2826,3.2358139493832256,17.0,210.0,400.0,017_210sccm_TR400_MS.asc
332.6097,3.5024432345233834,17.0,210.0,400.0,017_210sccm_TR400_MS.asc
332.9772,3.2838585803589946,17.0,210.0,400.0,017_210sccm_TR400_MS.asc
333.3162,3.4935801068739196,17.0,210.0,400.0,017_210sccm_TR400_MS.asc
333.6841,3.622908726555746,17.0,210.0,400.0,017_210sccm_TR400_MS.asc
334.0522,3.341939075416805,17.0,210.0,400.0,017_210sccm_TR400_MS.asc
334.5644,3.526185395242506,17.0,210.0,400.0,017_210sccm_TR400_MS.asc
334.9675,3.58335875176529,17.0,210.0,400.0,017_210sccm_TR400_MS.asc
335.3536,3.503647650736995,17.0,210.0,400.0,017_210sccm_TR400_MS.asc
335.7919,3.503147358336242,17.0,210.0,400.0,017_210sccm_TR400_MS.asc
336.2419,3.4321199838689425,17.0,210.0,400.0,017_210sccm_TR400_MS.asc
336.5479,3.265735143175176,17.0,210.0,400.0,017_210sccm_TR400_MS.asc
336.9464,3.4049173774945523,17.0,210.0,400.0,017_210sccm_TR400_MS.asc
337.2701,3.192828695300168,17.0,210.0,400.0,017_210sccm_TR400_MS.asc
337.5592,3.4798859548282977,17.0,210.0,400.0,017_210sccm_TR400_MS.asc
337.8889,3.4087497126423676,17.0,210.0,400.0,017_210sccm_TR400_MS.asc
338.2188,3.427800000001165,17.0,210.0,400.0,017_210sccm_TR400_MS.asc
338.5836,3.6288666666684337,17.0,210.0,400.0,017_210sccm_TR400_MS.asc
338.8732,3.357449697519974,17.0,210.0,400.0,017_210sccm_TR400_MS.asc
339.3254,3.43746666666893,17.0,210.0,400.0,017_210sccm_TR400_MS.asc
339.6153,3.557333333335303,17.0,210.0,400.0,017_210sccm_TR400_MS.asc
339.9054,3.4007333333347747,17.0,210.0,400.0,017_210sccm_TR400_MS.asc
340.4047,3.3678666666676897,17.0,210.0,400.0,017_210sccm_TR400_MS.asc
340.9276,3.398874688290199,17.0,210.0,400.0,017_210sccm_TR400_MS.asc
341.2357,3.267753121955421,17.0,210.0,400.0,017_210sccm_TR400_MS.asc
341.5614,3.3499108318720614,17.0,210.0,400.0,017_210sccm_TR400_MS.asc
341.8523,3.418157023185341,17.0,210.0,400.0,017_210sccm_TR400_MS.asc
342.2307,3.469433766805107,17.0,210.0,400.0,017_210sccm_TR400_MS.asc
342.6326,3.4200157315432858,17.0,210.0,400.0,017_210sccm_TR400_MS.asc
342.924,3.569402781027783,17.0,210.0,400.0,017_210sccm_TR400_MS.asc
343.3496,3.392540220141403,17.0,210.0,400.0,017_210sccm_TR400_MS.asc
343.8164,3.389697852135105,17.0,210.0,400.0,017_210sccm_TR400_MS.asc
344.3127,3.3277490794851214,17.0,210.0,400.0,017_210sccm_TR400_MS.asc
344.6866,3.357395689654995,17.0,210.0,400.0,017_210sccm_TR400_MS.asc
345.0139,3.3880293395698438,17.0,210.0,400.0,017_210sccm_TR400_MS.asc
345.3063,3.5569589859723694,17.0,210.0,400.0,017_210sccm_TR400_MS.asc
345.8271,3.44987936879032,17.0,210.0,400.0,017_210sccm_TR400_MS.asc
346.3658,3.3809730810424927,17.0,210.0,400.0,017_210sccm_TR400_MS.asc
346.6822,3.318377420609052,17.0,210.0,400.0,017_210sccm_TR400_MS.asc
347.1747,3.4286272063099648,17.0,210.0,400.0,017_210sccm_TR400_MS.asc
347.468,3.177639080457048,17.0,210.0,400.0,017_210sccm_TR400_MS.asc
347.9845,3.2794898061547437,17.0,210.0,400.0,017_210sccm_TR400_MS.asc
348.3839,3.271103988892662,17.0,210.0,400.0,017_210sccm_TR400_MS.asc
348.8423,3.589506282873267,17.0,210.0,400.0,017_210sccm_TR400_MS.asc
349.3069,3.450757193649285,17.0,210.0,400.0,017_210sccm_TR400_MS.asc
349.7718,3.4770666666648444,17.0,210.0,400.0,017_210sccm_TR400_MS.asc
350.2075,3.746828910962638,17.0,210.0,400.0,017_210sccm_TR400_MS.asc
350.7733,3.221309750633461,17.0,210.0,400.0,017_210sccm_TR400_MS.asc
351.074,3.469199999998182,17.0,210.0,400.0,017_210sccm_TR400_MS.asc
351.3689,3.3098999999982657,17.0,210.0,400.0,017_210sccm_TR400_MS.asc
351.9651,3.1958333333316586,17.0,210.0,400.0,017_210sccm_TR400_MS.asc
352.4731,3.1566971704340534,17.0,210.0,400.0,017_210sccm_TR400_MS.asc
352.9579,3.154610235405592,17.0,210.0,400.0,017_210sccm_TR400_MS.asc
353.3719,3.270664435029066,17.0,210.0,400.0,017_210sccm_TR400_MS.asc
353.7862,3.2726484133667872,17.0,210.0,400.0,017_210sccm_TR400_MS.asc
354.1297,3.1173757627112844,17.0,210.0,400.0,017_210sccm_TR400_MS.asc
354.4437,3.404589745761151,17.0,210.0,400.0,017_210sccm_TR400_MS.asc
354.7934,3.2939077636523777,17.0,210.0,400.0,017_210sccm_TR400_MS.asc
355.1789,3.31511689265904,17.0,210.0,400.0,017_210sccm_TR400_MS.asc
355.5468,3.3683129378523526,17.0,210.0,400.0,017_210sccm_TR400_MS.asc
355.9802,3.263542871939541,17.0,210.0,400.0,017_210sccm_TR400_MS.asc
356.5386,3.3840428907748845,17.0,210.0,400.0,017_210sccm_TR400_MS.asc
356.8359,2.994293799435861,17.0,210.0,400.0,017_210sccm_TR400_MS.asc
357.157,3.3489446139327423,17.0,210.0,400.0,017_210sccm_TR400_MS.asc
357.4962,3.229477914314163,17.0,210.0,400.0,017_210sccm_TR400_MS.asc
357.8057,3.3622643220351467,17.0,210.0,400.0,017_210sccm_TR400_MS.asc
358.3775,3.2460150847458005,17.0,210.0,400.0,017_210sccm_TR400_MS.asc
358.7113,3.1894372410536436,17.0,210.0,400.0,017_210sccm_TR400_MS.asc
359.1705,3.269589100753355,17.0,210.0,400.0,017_210sccm_TR400_MS.asc
359.4748,3.1958411817323333,17.0,210.0,400.0,017_210sccm_TR400_MS.asc
359.7851,3.1226660169458027,17.0,210.0,400.0,017_210sccm_TR400_MS.asc
360.1016,3.2420942608258985,17.0,210.0,400.0,017_210sccm_TR400_MS.asc
360.4004,3.207088116757701,17.0,210.0,400.0,017_210sccm_TR400_MS.asc
360.7291,3.18527001883199,17.0,210.0,400.0,017_210sccm_TR400_MS.asc
